Financial_ID,PO_ID,Vendor_ID,Hospital_ID,Department_ID,Cost_Center,Invoice_Number,Invoice_Date,Payment_Due_Date,Payment_Date,Transaction_Date,Expense_Category,Expense_Type,Budget_Amount,Actual_Amount,Variance,Variance_Percentage,Payment_Method,Payment_Status,Fiscal_Year,Fiscal_Quarter,Budget_Status
FIN000362,PO000362,V011,H004,D0079,CC1019,INV-2024-000362,2024-03-17,2024-05-16,2024-05-14,2024-03-14,Pharmacy,CAPEX,8469.02,8433.42,-35.6,-0.42,Cheque,Paid,FY2024,Q1,Within Budget
FIN000363,PO000363,V011,H004,D0076,CC1016,INV-2024-000363,2024-11-15,2025-01-14,2025-01-11,2024-11-14,Pharmacy,CAPEX,7365.62,7926.95,561.33,7.62,Bank Transfer,Paid,FY2024,Q4,Over Budget
FIN000364,PO000364,V006,H004,D0063,CC1003,INV-2025-000364,2025-03-29,2025-05-28,,2025-03-28,Laboratory,OPEX,1063119.73,1093491.47,30371.74,2.86,Cheque,Pending,FY2025,Q1,Over Budget
FIN000365,PO000365,V011,H002,D0037,CC1017,INV-2024-000365,2024-09-17,2024-11-16,2024-11-13,2024-09-15,Pharmacy,CAPEX,13041.86,14154.48,1112.62,8.53,Wire Transfer,Paid,FY2024,Q3,Over Budget
FIN000366,PO000366,V009,H001,D0004,CC1004,INV-2024-000366,2024-01-28,2024-03-13,2024-04-07,2024-01-25,Administration,OPEX,33622.51,34029.35,406.84,1.21,Wire Transfer,Overdue,FY2024,Q1,Over Budget
FIN000367,PO000367,V007,H004,D0071,CC1011,INV-2025-000367,2025-06-11,2025-08-10,2025-08-09,2025-06-10,Laboratory,CAPEX,2454717.03,2546035.61,91318.58,3.72,Wire Transfer,Paid,FY2025,Q2,Over Budget
FIN000368,PO000368,V012,H003,D0043,CC1003,INV-2025-000368,2025-10-20,2025-12-19,2025-12-22,2025-10-17,Pharmacy,CAPEX,23769.86,22703.37,-1066.49,-4.49,Wire Transfer,Partially Paid,FY2025,Q4,Within Budget
FIN000369,PO000369,V004,H004,D0072,CC1012,INV-2025-000369,2025-01-12,2025-02-26,2025-02-22,2025-01-09,Equipment,OPEX,5785.86,5441.42,-344.44,-5.95,UPI,Paid,FY2025,Q1,Within Budget
FIN000370,PO000370,V008,H003,D0056,CC1016,INV-2025-000370,2025-05-17,2025-07-16,2025-07-19,2025-05-14,Laboratory,CAPEX,25612144.07,28288732.83,2676588.76,10.45,Bank Transfer,Partially Paid,FY2025,Q2,Over Budget
FIN000371,PO000371,V003,H005,D0097,CC1017,INV-2023-000371,2023-06-25,2023-07-25,,2023-06-22,Equipment,CAPEX,16588.02,15593.28,-994.74,-6.0,ACH,Pending,FY2023,Q2,Within Budget
FIN000372,PO000372,V006,H001,D0014,CC1014,INV-2024-000372,2024-01-04,2024-03-04,,2024-01-03,Laboratory,OPEX,12499498.76,13149943.11,650444.35,5.2,Cheque,Pending,FY2024,Q1,Over Budget
FIN000373,PO000373,V012,H005,D0094,CC1014,INV-2025-000373,2025-02-07,2025-04-08,2025-04-04,2025-02-04,Administration,CAPEX,27665.43,25192.99,-2472.44,-8.94,UPI,Paid,FY2025,Q1,Within Budget
FIN000374,PO000374,V004,H001,D0005,CC1005,INV-2024-000374,2024-05-31,2024-07-15,,2024-05-29,Administration,OPEX,4152.66,4576.67,424.01,10.21,Bank Transfer,Pending,FY2024,Q2,Over Budget
FIN000375,PO000375,V008,H003,D0050,CC1010,INV-2023-000375,2023-09-23,2023-11-22,2023-11-18,2023-09-21,Medical Supplies,CAPEX,30687555.9,29121107.93,-1566447.97,-5.1,Wire Transfer,Paid,FY2023,Q3,Within Budget
FIN000376,PO000376,V012,H005,D0096,CC1016,INV-2023-000376,2023-12-25,2024-02-23,2024-02-23,2023-12-22,Pharmacy,OPEX,23037.72,21074.75,-1962.97,-8.52,UPI,Paid,FY2023,Q4,Within Budget
FIN000377,PO000377,V009,H005,D0085,CC1005,INV-2023-000377,2023-12-27,2024-02-10,2024-02-07,2023-12-26,Laboratory,OPEX,62008.53,59091.16,-2917.37,-4.7,Wire Transfer,Paid,FY2023,Q4,Within Budget
FIN000378,PO000378,V003,H005,D0082,CC1002,INV-2025-000378,2025-04-28,2025-05-28,2025-05-25,2025-04-25,Medical Supplies,OPEX,23077.67,20988.47,-2089.2,-9.05,ACH,Paid,FY2025,Q2,Within Budget
FIN000379,PO000379,V006,H003,D0043,CC1003,INV-2023-000379,2023-11-19,2024-01-18,2024-01-17,2023-11-17,Administration,CAPEX,17518041.88,18066062.7,548020.82,3.13,Wire Transfer,Paid,FY2023,Q4,Over Budget
FIN000380,PO000380,V001,H004,D0075,CC1015,INV-2025-000380,2025-05-12,2025-06-11,,2025-05-09,Laboratory,CAPEX,147539.47,148246.23,706.76,0.48,Bank Transfer,Pending,FY2025,Q2,Over Budget
FIN000381,PO000381,V004,H003,D0053,CC1013,INV-2025-000381,2025-11-29,2026-01-13,2026-01-11,2025-11-29,Medical Supplies,OPEX,19993.1,20825.0,831.9,4.16,ACH,Paid,FY2025,Q4,Over Budget
FIN000382,PO000382,V005,H001,D0005,CC1005,INV-2023-000382,2023-08-06,2023-10-05,2023-10-02,2023-08-05,Laboratory,OPEX,3240491.57,3230159.0,-10332.57,-0.32,Cheque,Paid,FY2023,Q3,Within Budget
FIN000383,PO000383,V012,H005,D0091,CC1011,INV-2025-000383,2025-06-16,2025-08-15,2025-08-12,2025-06-15,Laboratory,OPEX,15477.79,15086.27,-391.52,-2.53,UPI,Paid,FY2025,Q2,Within Budget
FIN000384,PO000384,V012,H002,D0027,CC1007,INV-2023-000384,2023-10-19,2023-12-18,2023-12-15,2023-10-16,Medical Supplies,OPEX,13628.71,12658.8,-969.91,-7.12,ACH,Paid,FY2023,Q4,Within Budget
FIN000385,PO000385,V001,H001,D0016,CC1016,INV-2025-000385,2025-08-04,2025-09-03,2025-08-30,2025-08-04,Equipment,CAPEX,146134.91,152913.73,6778.82,4.64,Wire Transfer,Paid,FY2025,Q3,Over Budget
FIN000386,PO000386,V011,H005,D0084,CC1004,INV-2024-000386,2024-03-05,2024-05-04,2024-05-01,2024-03-05,Administration,CAPEX,20583.17,21910.63,1327.46,6.45,UPI,Paid,FY2024,Q1,Over Budget
FIN000387,PO000387,V009,H002,D0034,CC1014,INV-2025-000387,2025-01-25,2025-03-11,2025-03-09,2025-01-22,Pharmacy,CAPEX,89327.65,91362.49,2034.84,2.28,UPI,Paid,FY2025,Q1,Over Budget
FIN000388,PO000388,V005,H003,D0045,CC1005,INV-2025-000388,2025-04-16,2025-06-15,2025-06-24,2025-04-14,Medical Supplies,OPEX,22910558.76,24516237.41,1605678.65,7.01,Wire Transfer,Partially Paid,FY2025,Q2,Over Budget
FIN000389,PO000389,V003,H004,D0072,CC1012,INV-2024-000389,2024-03-25,2024-04-24,2024-04-22,2024-03-23,Equipment,CAPEX,31194.37,33775.77,2581.4,8.28,Cheque,Paid,FY2024,Q1,Over Budget
FIN000390,PO000390,V007,H004,D0067,CC1007,INV-2023-000390,2023-02-17,2023-04-18,2023-04-15,2023-02-14,Administration,OPEX,24707369.57,24239899.15,-467470.42,-1.89,UPI,Paid,FY2023,Q1,Within Budget
FIN000391,PO000391,V003,H002,D0040,CC1020,INV-2024-000391,2024-04-24,2024-05-24,2024-05-22,2024-04-22,Laboratory,OPEX,11786.8,12628.18,841.38,7.14,Wire Transfer,Paid,FY2024,Q2,Over Budget
FIN000392,PO000392,V010,H005,D0092,CC1012,INV-2025-000392,2025-02-10,2025-03-27,2025-03-24,2025-02-07,Administration,CAPEX,17056.72,15643.08,-1413.64,-8.29,Cheque,Paid,FY2025,Q1,Within Budget
FIN000393,PO000393,V010,H001,D0011,CC1011,INV-2023-000393,2023-06-05,2023-07-20,,2023-06-02,Laboratory,CAPEX,1910.27,1842.22,-68.05,-3.56,ACH,Pending,FY2023,Q2,Within Budget
FIN000394,PO000394,V012,H004,D0075,CC1015,INV-2025-000394,2025-05-14,2025-07-13,,2025-05-14,Equipment,CAPEX,18823.38,20537.57,1714.19,9.11,Bank Transfer,Pending,FY2025,Q2,Over Budget
FIN000395,PO000395,V002,H003,D0046,CC1006,INV-2025-000395,2025-03-12,2025-04-26,2025-04-23,2025-03-10,Administration,CAPEX,155042.91,162353.6,7310.69,4.72,UPI,Paid,FY2025,Q1,Over Budget
FIN000396,PO000396,V006,H003,D0045,CC1005,INV-2023-000396,2023-07-11,2023-09-09,2023-09-05,2023-07-11,Pharmacy,OPEX,6645048.73,6630718.45,-14330.28,-0.22,Cheque,Paid,FY2023,Q3,Within Budget
FIN000397,PO000397,V001,H002,D0030,CC1010,INV-2025-000397,2025-12-07,2026-01-06,2026-01-01,2025-12-04,Equipment,CAPEX,142109.97,140804.62,-1305.35,-0.92,Bank Transfer,Paid,FY2025,Q4,Within Budget
FIN000398,PO000398,V001,H001,D0008,CC1008,INV-2025-000398,2025-03-09,2025-04-08,2025-04-15,2025-03-07,Laboratory,OPEX,98490.29,99490.52,1000.23,1.02,ACH,Overdue,FY2025,Q1,Over Budget
FIN000399,PO000399,V005,H004,D0076,CC1016,INV-2025-000399,2025-02-04,2025-04-05,2025-04-29,2025-02-02,Laboratory,OPEX,17621185.38,18706625.47,1085440.09,6.16,UPI,Overdue,FY2025,Q1,Over Budget
FIN000400,PO000400,V012,H005,D0085,CC1005,INV-2024-000400,2024-01-11,2024-03-11,2024-03-17,2024-01-10,Administration,CAPEX,18014.37,19415.24,1400.87,7.78,UPI,Overdue,FY2024,Q1,Over Budget
FIN000401,PO000401,V008,H005,D0093,CC1013,INV-2024-000401,2024-04-07,2024-06-06,2024-06-01,2024-04-06,Pharmacy,CAPEX,40849572.17,42719980.93,1870408.76,4.58,UPI,Paid,FY2024,Q2,Over Budget
FIN000402,PO000402,V007,H004,D0067,CC1007,INV-2025-000402,2025-04-27,2025-06-26,2025-06-23,2025-04-27,Medical Supplies,CAPEX,17316415.26,18161494.8,845079.54,4.88,ACH,Paid,FY2025,Q2,Over Budget
FIN000403,PO000403,V002,H001,D0003,CC1003,INV-2023-000403,2023-11-29,2024-01-13,2024-01-08,2023-11-28,Pharmacy,OPEX,62950.04,60512.28,-2437.76,-3.87,Cheque,Paid,FY2023,Q4,Within Budget
FIN000404,PO000404,V004,H001,D0008,CC1008,INV-2025-000404,2025-06-23,2025-08-07,2025-08-04,2025-06-21,Laboratory,OPEX,4346.22,4355.4,9.18,0.21,Bank Transfer,Paid,FY2025,Q2,Over Budget
FIN000405,PO000405,V012,H001,D0011,CC1011,INV-2025-000405,2025-08-02,2025-10-01,,2025-07-31,Pharmacy,CAPEX,26560.06,27086.34,526.28,1.98,Cheque,Pending,FY2025,Q3,Over Budget
FIN000406,PO000406,V011,H004,D0075,CC1015,INV-2023-000406,2023-02-10,2023-04-11,2023-04-18,2023-02-10,Laboratory,CAPEX,22106.33,22897.25,790.92,3.58,Bank Transfer,Overdue,FY2023,Q1,Over Budget
FIN000407,PO000407,V006,H002,D0035,CC1015,INV-2023-000407,2024-01-01,2024-03-01,2024-02-27,2023-12-29,Equipment,CAPEX,22913456.45,21634110.65,-1279345.8,-5.58,Wire Transfer,Paid,FY2023,Q4,Within Budget
FIN000408,PO000408,V003,H001,D0012,CC1012,INV-2023-000408,2023-03-12,2023-04-11,2023-04-07,2023-03-10,Equipment,CAPEX,7958.8,8251.11,292.31,3.67,Wire Transfer,Paid,FY2023,Q1,Over Budget
FIN000409,PO000409,V004,H005,D0098,CC1018,INV-2025-000409,2025-10-24,2025-12-08,2025-12-03,2025-10-24,Laboratory,OPEX,10227.54,9480.21,-747.33,-7.31,Bank Transfer,Paid,FY2025,Q4,Within Budget
FIN000410,PO000410,V009,H003,D0042,CC1002,INV-2023-000410,2023-12-04,2024-01-18,2024-01-18,2023-12-03,Laboratory,OPEX,133820.75,123236.4,-10584.35,-7.91,ACH,Paid,FY2023,Q4,Within Budget
FIN000411,PO000411,V001,H004,D0070,CC1010,INV-2025-000411,2025-11-15,2025-12-15,2025-12-13,2025-11-13,Medical Supplies,CAPEX,113465.2,105408.85,-8056.35,-7.1,Wire Transfer,Paid,FY2025,Q4,Within Budget
FIN000412,PO000412,V007,H002,D0024,CC1004,INV-2025-000412,2025-03-21,2025-05-20,2025-05-15,2025-03-20,Pharmacy,OPEX,15702003.03,17132869.98,1430866.95,9.11,Cheque,Paid,FY2025,Q1,Over Budget
FIN000413,PO000413,V005,H001,D0005,CC1005,INV-2024-000413,2024-11-12,2025-01-11,2025-01-08,2024-11-12,Medical Supplies,OPEX,19228841.04,18648914.88,-579926.16,-3.02,UPI,Paid,FY2024,Q4,Within Budget
FIN000414,PO000414,V006,H002,D0029,CC1009,INV-2023-000414,2023-09-21,2023-11-20,2023-11-15,2023-09-18,Pharmacy,OPEX,15015499.04,15885413.31,869914.27,5.79,Cheque,Paid,FY2023,Q3,Over Budget
FIN000415,PO000415,V009,H005,D0081,CC1001,INV-2023-000415,2023-06-11,2023-07-26,2023-07-23,2023-06-08,Medical Supplies,OPEX,61769.33,59461.84,-2307.49,-3.74,Bank Transfer,Paid,FY2023,Q2,Within Budget
FIN000416,PO000416,V002,H001,D0007,CC1007,INV-2025-000416,2025-02-07,2025-03-24,2025-03-23,2025-02-05,Equipment,OPEX,140810.44,146270.68,5460.24,3.88,UPI,Paid,FY2025,Q1,Over Budget
FIN000417,PO000417,V011,H003,D0048,CC1008,INV-2025-000417,2025-02-14,2025-04-15,2025-04-10,2025-02-13,Equipment,OPEX,30116.96,29740.5,-376.46,-1.25,Cheque,Paid,FY2025,Q1,Within Budget
FIN000418,PO000418,V005,H005,D0100,CC1020,INV-2023-000418,2023-02-11,2023-04-12,2023-04-19,2023-02-08,Medical Supplies,OPEX,10174695.44,9943847.02,-230848.42,-2.27,Bank Transfer,Overdue,FY2023,Q1,Within Budget
FIN000419,PO000419,V008,H005,D0099,CC1019,INV-2023-000419,2023-02-01,2023-04-02,2023-03-30,2023-01-29,Pharmacy,OPEX,37953749.5,37285782.77,-667966.73,-1.76,ACH,Paid,FY2023,Q1,Within Budget
FIN000420,PO000420,V007,H001,D0011,CC1011,INV-2025-000420,2025-10-27,2025-12-26,2025-12-22,2025-10-27,Administration,CAPEX,12172251.94,12740563.48,568311.54,4.67,Bank Transfer,Paid,FY2025,Q4,Over Budget
FIN000421,PO000421,V002,H002,D0033,CC1013,INV-2025-000421,2025-12-16,2026-01-30,2026-01-26,2025-12-14,Administration,OPEX,230388.58,215401.3,-14987.28,-6.51,Cheque,Paid,FY2025,Q4,Within Budget
FIN000422,PO000422,V007,H002,D0035,CC1015,INV-2025-000422,2025-11-26,2026-01-25,,2025-11-26,Equipment,CAPEX,19505106.43,20336706.7,831600.27,4.26,Cheque,Pending,FY2025,Q4,Over Budget
FIN000423,PO000423,V003,H005,D0089,CC1009,INV-2023-000423,2023-10-04,2023-11-03,2023-11-03,2023-10-01,Administration,OPEX,2911.23,3155.64,244.41,8.4,Wire Transfer,Paid,FY2023,Q4,Over Budget
FIN000424,PO000424,V004,H002,D0026,CC1006,INV-2024-000424,2024-10-25,2024-12-09,2024-12-05,2024-10-24,Laboratory,CAPEX,22858.1,21032.77,-1825.33,-7.99,UPI,Paid,FY2024,Q4,Within Budget
FIN000425,PO000425,V007,H002,D0021,CC1001,INV-2023-000425,2023-09-09,2023-11-08,2023-11-09,2023-09-06,Medical Supplies,OPEX,21576379.73,20814799.32,-761580.41,-3.53,Bank Transfer,Partially Paid,FY2023,Q3,Within Budget
FIN000426,PO000426,V006,H005,D0091,CC1011,INV-2023-000426,2023-09-26,2023-11-25,2023-12-01,2023-09-26,Administration,CAPEX,2308393.9,2423670.82,115276.92,4.99,UPI,Partially Paid,FY2023,Q3,Over Budget
FIN000427,PO000427,V003,H001,D0016,CC1016,INV-2023-000427,2023-07-13,2023-08-12,,2023-07-10,Medical Supplies,OPEX,15068.79,14304.61,-764.18,-5.07,Wire Transfer,Pending,FY2023,Q3,Within Budget
FIN000428,PO000428,V003,H002,D0040,CC1020,INV-2024-000428,2024-11-07,2024-12-07,2024-12-06,2024-11-07,Equipment,CAPEX,18045.34,19684.69,1639.35,9.08,Cheque,Paid,FY2024,Q4,Over Budget
FIN000429,PO000429,V010,H001,D0008,CC1008,INV-2025-000429,2025-11-29,2026-01-13,2026-01-10,2025-11-29,Equipment,OPEX,5171.01,5083.14,-87.87,-1.7,ACH,Paid,FY2025,Q4,Within Budget
FIN000430,PO000430,V004,H001,D0011,CC1011,INV-2025-000430,2025-04-22,2025-06-06,2025-06-02,2025-04-19,Administration,OPEX,17511.38,19091.33,1579.95,9.02,Wire Transfer,Paid,FY2025,Q2,Over Budget
FIN000431,PO000431,V011,H001,D0016,CC1016,INV-2023-000431,2023-02-08,2023-04-09,2023-04-04,2023-02-07,Equipment,OPEX,20638.5,19975.01,-663.49,-3.21,ACH,Paid,FY2023,Q1,Within Budget
FIN000432,PO000432,V010,H001,D0005,CC1005,INV-2023-000432,2023-07-10,2023-08-24,2023-08-19,2023-07-08,Pharmacy,OPEX,4354.42,4357.55,3.13,0.07,Wire Transfer,Paid,FY2023,Q3,Over Budget
FIN000433,PO000433,V011,H001,D0002,CC1002,INV-2023-000433,2023-10-07,2023-12-06,,2023-10-05,Medical Supplies,OPEX,29651.53,32042.33,2390.8,8.06,Wire Transfer,Pending,FY2023,Q4,Over Budget
FIN000434,PO000434,V009,H004,D0075,CC1015,INV-2023-000434,2023-12-29,2024-02-12,2024-02-10,2023-12-27,Administration,OPEX,40886.55,38520.56,-2365.99,-5.79,Cheque,Paid,FY2023,Q4,Within Budget
FIN000435,PO000435,V006,H004,D0078,CC1018,INV-2025-000435,2025-01-15,2025-03-16,2025-03-12,2025-01-13,Equipment,CAPEX,37945164.5,38288244.19,343079.69,0.9,ACH,Paid,FY2025,Q1,Over Budget
FIN000436,PO000436,V006,H005,D0090,CC1010,INV-2024-000436,2024-06-07,2024-08-06,2024-08-14,2024-06-07,Equipment,OPEX,14458228.26,15202813.15,744584.89,5.15,Bank Transfer,Overdue,FY2024,Q2,Over Budget
FIN000437,PO000437,V007,H005,D0092,CC1012,INV-2023-000437,2023-07-26,2023-09-24,2023-09-21,2023-07-26,Pharmacy,CAPEX,27175228.93,25356228.81,-1819000.12,-6.69,ACH,Paid,FY2023,Q3,Within Budget
FIN000438,PO000438,V001,H003,D0044,CC1004,INV-2025-000438,2025-03-04,2025-04-03,2025-03-29,2025-03-04,Laboratory,OPEX,126940.09,135649.87,8709.78,6.86,Wire Transfer,Paid,FY2025,Q1,Over Budget
FIN000439,PO000439,V006,H001,D0012,CC1012,INV-2025-000439,2025-03-28,2025-05-27,2025-05-27,2025-03-26,Administration,CAPEX,24482382.03,25780354.93,1297972.9,5.3,Bank Transfer,Paid,FY2025,Q1,Over Budget
FIN000440,PO000440,V006,H002,D0029,CC1009,INV-2024-000440,2024-08-14,2024-10-13,2024-10-09,2024-08-14,Medical Supplies,CAPEX,29679793.51,29667683.5,-12110.01,-0.04,Bank Transfer,Paid,FY2024,Q3,Within Budget
FIN000441,PO000441,V001,H005,D0090,CC1010,INV-2023-000441,2023-08-04,2023-09-03,,2023-08-02,Pharmacy,CAPEX,513413.67,477417.25,-35996.42,-7.01,Bank Transfer,Pending,FY2023,Q3,Within Budget
FIN000442,PO000442,V005,H002,D0034,CC1014,INV-2025-000442,2025-03-30,2025-05-29,2025-05-27,2025-03-30,Administration,CAPEX,17512862.43,17328859.76,-184002.67,-1.05,UPI,Paid,FY2025,Q1,Within Budget
FIN000443,PO000443,V003,H004,D0067,CC1007,INV-2023-000443,2023-03-09,2023-04-08,2023-04-05,2023-03-07,Equipment,OPEX,28230.54,29762.83,1532.29,5.43,ACH,Paid,FY2023,Q1,Over Budget
FIN000444,PO000444,V001,H003,D0056,CC1016,INV-2024-000444,2024-01-10,2024-02-09,2024-02-05,2024-01-07,Pharmacy,OPEX,163255.24,181137.98,17882.74,10.95,Wire Transfer,Paid,FY2024,Q1,Over Budget
FIN000445,PO000445,V005,H004,D0063,CC1003,INV-2026-000445,2026-01-12,2026-03-13,2026-03-27,2026-01-09,Medical Supplies,OPEX,13465180.9,14956452.79,1491271.89,11.08,UPI,Overdue,FY2026,Q1,Over Budget
FIN000446,PO000446,V003,H001,D0006,CC1006,INV-2024-000446,2024-12-06,2025-01-05,2025-01-05,2024-12-03,Equipment,CAPEX,11906.81,10857.7,-1049.11,-8.81,Bank Transfer,Paid,FY2024,Q4,Within Budget
FIN000447,PO000447,V003,H003,D0054,CC1014,INV-2025-000447,2025-12-22,2026-01-21,2026-02-11,2025-12-21,Laboratory,CAPEX,23949.87,26353.87,2404.0,10.04,Cheque,Overdue,FY2025,Q4,Over Budget
FIN000448,PO000448,V012,H001,D0015,CC1015,INV-2024-000448,2024-12-08,2025-02-06,2025-02-02,2024-12-08,Equipment,CAPEX,21183.88,19347.58,-1836.3,-8.67,Bank Transfer,Paid,FY2024,Q4,Within Budget
FIN000449,PO000449,V005,H005,D0100,CC1020,INV-2024-000449,2024-11-01,2024-12-31,2024-12-30,2024-11-01,Equipment,CAPEX,8838689.16,8679173.31,-159515.85,-1.8,Wire Transfer,Paid,FY2024,Q4,Within Budget
FIN000450,PO000450,V006,H005,D0100,CC1020,INV-2024-000450,2024-10-13,2024-12-12,,2024-10-10,Pharmacy,CAPEX,16550999.99,15465582.98,-1085417.01,-6.56,Cheque,Pending,FY2024,Q4,Within Budget
FIN000451,PO000451,V011,H001,D0006,CC1006,INV-2024-000451,2024-01-26,2024-03-26,2024-03-28,2024-01-26,Administration,OPEX,33666.15,35275.0,1608.85,4.78,ACH,Partially Paid,FY2024,Q1,Over Budget
FIN000452,PO000452,V009,H001,D0014,CC1014,INV-2024-000452,2024-11-23,2025-01-07,2025-01-04,2024-11-20,Medical Supplies,CAPEX,59970.01,65104.72,5134.71,8.56,ACH,Paid,FY2024,Q4,Over Budget
FIN000453,PO000453,V012,H001,D0002,CC1002,INV-2024-000453,2024-12-12,2025-02-10,2025-02-10,2024-12-09,Medical Supplies,OPEX,18299.51,18477.2,177.69,0.97,Wire Transfer,Paid,FY2024,Q4,Over Budget
FIN000454,PO000454,V007,H005,D0082,CC1002,INV-2024-000454,2024-07-03,2024-09-01,2024-08-30,2024-07-03,Equipment,OPEX,26569029.46,24940950.61,-1628078.85,-6.13,ACH,Paid,FY2024,Q3,Within Budget
FIN000455,PO000455,V007,H004,D0068,CC1008,INV-2025-000455,2025-05-30,2025-07-29,2025-07-24,2025-05-27,Pharmacy,CAPEX,32854549.94,30040368.22,-2814181.72,-8.57,ACH,Paid,FY2025,Q2,Within Budget
FIN000456,PO000456,V010,H001,D0009,CC1009,INV-2024-000456,2024-04-23,2024-06-07,2024-06-29,2024-04-20,Administration,OPEX,4240.88,4679.76,438.88,10.35,Bank Transfer,Overdue,FY2024,Q2,Over Budget
FIN000457,PO000457,V012,H002,D0034,CC1014,INV-2023-000457,2023-03-03,2023-05-02,2023-05-02,2023-03-02,Equipment,OPEX,19316.35,19464.11,147.76,0.76,ACH,Paid,FY2023,Q1,Over Budget
FIN000458,PO000458,V007,H005,D0092,CC1012,INV-2023-000458,2023-12-22,2024-02-20,,2023-12-20,Medical Supplies,CAPEX,19741334.18,18541083.05,-1200251.13,-6.08,Bank Transfer,Pending,FY2023,Q4,Within Budget
FIN000459,PO000459,V003,H005,D0090,CC1010,INV-2025-000459,2025-06-07,2025-07-07,2025-07-02,2025-06-07,Laboratory,OPEX,9242.28,10219.69,977.41,10.58,Bank Transfer,Paid,FY2025,Q2,Over Budget
FIN000460,PO000460,V006,H005,D0081,CC1001,INV-2024-000460,2024-02-18,2024-04-18,2024-04-15,2024-02-16,Medical Supplies,OPEX,54331536.1,50259715.4,-4071820.7,-7.49,UPI,Paid,FY2024,Q1,Within Budget
FIN000461,PO000461,V008,H003,D0059,CC1019,INV-2023-000461,2023-05-11,2023-07-10,2023-07-07,2023-05-08,Laboratory,OPEX,22396846.99,22700321.33,303474.34,1.35,Wire Transfer,Paid,FY2023,Q2,Over Budget
FIN000462,PO000462,V007,H004,D0078,CC1018,INV-2023-000462,2023-07-27,2023-09-25,2023-09-22,2023-07-26,Equipment,OPEX,41752967.96,44279408.37,2526440.41,6.05,UPI,Paid,FY2023,Q3,Over Budget
FIN000463,PO000463,V012,H005,D0083,CC1003,INV-2024-000463,2024-09-05,2024-11-04,2024-11-01,2024-09-04,Laboratory,CAPEX,15219.13,14864.82,-354.31,-2.33,Bank Transfer,Paid,FY2024,Q3,Within Budget
FIN000464,PO000464,V004,H005,D0082,CC1002,INV-2025-000464,2025-10-09,2025-11-23,2025-11-22,2025-10-06,Administration,OPEX,10579.3,11530.02,950.72,8.99,UPI,Paid,FY2025,Q4,Over Budget
FIN000465,PO000465,V001,H003,D0054,CC1014,INV-2025-000465,2025-03-05,2025-04-04,,2025-03-02,Pharmacy,CAPEX,205753.15,194295.68,-11457.47,-5.57,UPI,Pending,FY2025,Q1,Within Budget
FIN000466,PO000466,V010,H003,D0046,CC1006,INV-2024-000466,2024-07-10,2024-08-24,2024-09-01,2024-07-08,Pharmacy,CAPEX,8877.68,8404.61,-473.07,-5.33,Wire Transfer,Partially Paid,FY2024,Q3,Within Budget
FIN000467,PO000467,V002,H005,D0089,CC1009,INV-2024-000467,2024-12-21,2025-02-04,2025-02-04,2024-12-19,Pharmacy,OPEX,44233.9,47260.3,3026.4,6.84,Cheque,Paid,FY2024,Q4,Over Budget
FIN000468,PO000468,V004,H001,D0004,CC1004,INV-2025-000468,2025-09-07,2025-10-22,2025-10-23,2025-09-06,Equipment,OPEX,22460.6,22329.16,-131.44,-0.59,Wire Transfer,Partially Paid,FY2025,Q3,Within Budget
FIN000469,PO000469,V011,H005,D0081,CC1001,INV-2023-000469,2023-09-24,2023-11-23,,2023-09-24,Equipment,CAPEX,32738.02,32518.91,-219.11,-0.67,Wire Transfer,Pending,FY2023,Q3,Within Budget
FIN000470,PO000470,V012,H002,D0035,CC1015,INV-2023-000470,2023-04-19,2023-06-18,2023-06-14,2023-04-18,Pharmacy,CAPEX,17864.8,16434.34,-1430.46,-8.01,UPI,Paid,FY2023,Q2,Within Budget
FIN000471,PO000471,V012,H004,D0075,CC1015,INV-2024-000471,2024-11-02,2025-01-01,2025-01-10,2024-10-31,Equipment,OPEX,21937.74,24223.43,2285.69,10.42,Cheque,Partially Paid,FY2024,Q4,Over Budget
FIN000472,PO000472,V010,H003,D0055,CC1015,INV-2025-000472,2025-12-20,2026-02-03,2026-02-03,2025-12-19,Medical Supplies,OPEX,12352.36,12249.16,-103.2,-0.84,UPI,Paid,FY2025,Q4,Within Budget
FIN000473,PO000473,V010,H005,D0083,CC1003,INV-2025-000473,2025-05-15,2025-06-29,2025-06-25,2025-05-12,Equipment,OPEX,3467.22,3673.83,206.61,5.96,Wire Transfer,Paid,FY2025,Q2,Over Budget
FIN000474,PO000474,V006,H003,D0059,CC1019,INV-2023-000474,2023-08-17,2023-10-16,2023-10-15,2023-08-15,Administration,OPEX,15714157.24,15060710.27,-653446.97,-4.16,Bank Transfer,Paid,FY2023,Q3,Within Budget
FIN000475,PO000475,V011,H003,D0060,CC1020,INV-2023-000475,2023-04-04,2023-06-03,2023-06-08,2023-04-02,Laboratory,OPEX,22708.33,21236.71,-1471.62,-6.48,Wire Transfer,Partially Paid,FY2023,Q2,Within Budget
FIN000476,PO000476,V010,H005,D0094,CC1014,INV-2025-000476,2025-04-08,2025-05-23,2025-05-29,2025-04-07,Laboratory,CAPEX,5027.33,5234.88,207.55,4.13,ACH,Partially Paid,FY2025,Q2,Over Budget
